X_id,timestamp,device_id,mac_address,bssid,ssid,DateTime,Hour
192,1579809311069,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:80:8c:90,cavalier,2020-01-23T19:55:11.069Z,4
193,1579809371071,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:2d:61:f0,cavalier,2020-01-23T19:56:11.071Z,4
194,1579809431071,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T19:57:11.071Z,4
195,1579809490981,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T19:58:10.980Z,4
196,1579809550973,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T19:59:10.973Z,4
197,1579809611014,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:00:11.013Z,5
198,1579809671072,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:01:11.072Z,5
199,1579809730975,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:02:10.974Z,5
200,1579809791002,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:03:11.002Z,5
201,1579809850982,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:04:10.982Z,5
202,1579809911024,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:05:11.023Z,5
203,1579809970981,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:06:10.980Z,5
204,1579810031007,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:07:11.006Z,5
205,1579810090983,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:08:10.983Z,5
206,1579810151050,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:09:11.049Z,5
207,1579810210993,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:10:10.993Z,5
208,1579810271078,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:11:11.078Z,5
209,1579810330978,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:12:10.977Z,5
210,1579810391080,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:13:11.079Z,5
211,1579810450997,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:14:10.996Z,5
212,1579810511018,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:15:11.017Z,5
213,1579810570994,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:16:10.993Z,5
214,1579810631054,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:17:11.053Z,5
215,1579810690990,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:18:10.990Z,5
216,1579810751084,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:19:11.084Z,5
217,1579810810991,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:20:10.990Z,5
218,1579810871033,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:21:11.032Z,5
219,1579810931086,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:22:11.085Z,5
220,1579810990991,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:23:10.990Z,5
221,1579811051086,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:24:11.085Z,5
222,1579811111087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:25:11.086Z,5
223,1579811171077,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:26:11.076Z,5
224,1579811231033,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:27:11.032Z,5
225,1579811291087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:28:11.086Z,5
226,1579811351089,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:29:11.088Z,5
227,1579811410993,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:30:10.993Z,5
228,1579811471087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:31:11.086Z,5
229,1579811531009,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:32:11.009Z,5
230,1579811591074,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:33:11.073Z,5
231,1579811651012,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:34:11.012Z,5
232,1579811711029,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:35:11.029Z,5
233,1579811771029,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:36:11.029Z,5
234,1579811831001,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:37:11.000Z,5
235,1579811891006,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:38:11.006Z,5
236,1579811951005,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:39:11.005Z,5
237,1579812011093,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:40:11.092Z,5
238,1579812071087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:41:11.086Z,5
239,1579812131095,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:42:11.095Z,5
240,1579812191083,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:43:11.082Z,5
241,1579812251094,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:44:11.094Z,5
242,1579812311057,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:45:11.056Z,5
243,1579812371096,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:46:11.095Z,5
244,1579812431087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:47:11.086Z,5
245,1579812491092,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:48:11.092Z,5
246,1579812551064,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:49:11.063Z,5
247,1579812611098,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:50:11.098Z,5
248,1579812671087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:51:11.086Z,5
249,1579812731008,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:52:11.007Z,5
250,1579812791060,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:53:11.059Z,5
251,1579812851015,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:54:11.015Z,5
252,1579812911102,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:55:11.101Z,5
253,1579812971012,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:56:11.012Z,5
254,1579813031103,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5d:ff:b0,cavalier,2020-01-23T20:57:11.102Z,5
255,1579813091039,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:80:99:70,cavalier,2020-01-23T20:58:11.039Z,5
256,1579813151113,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:80:83:50,cavalier,2020-01-23T20:59:11.112Z,5
257,1579813211103,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:0c:f6:90,cavalier,2020-01-23T21:00:11.102Z,6
258,1579813271099,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:5e:02:b0,cavalier,2020-01-23T21:01:11.098Z,6
266,1579813751046,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:09:11.046Z,6
267,1579813811093,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-23T21:10:11.092Z,6
268,1579813871103,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-23T21:11:11.102Z,6
269,1579813931101,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-23T21:12:11.101Z,6
270,1579813991055,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,f0:b0:52:0a:1c:1c,Grandmarc Wireless,2020-01-23T21:13:11.055Z,6
271,1579814051104,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,f0:b0:52:0a:1c:1c,Grandmarc Wireless,2020-01-23T21:14:11.104Z,6
272,1579814111104,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:15:11.104Z,6
273,1579814171039,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:16:11.039Z,6
274,1579814231006,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:17:11.006Z,6
275,1579814291015,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:18:11.015Z,6
276,1579814351107,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:19:11.107Z,6
277,1579814411070,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:20:11.069Z,6
278,1579814471027,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:21:11.026Z,6
279,1579814531087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:22:11.086Z,6
280,1579814591042,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:23:11.042Z,6
281,1579814651037,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:24:11.036Z,6
282,1579814711111,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:25:11.111Z,6
283,1579814771112,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:26:11.111Z,6
284,1579814831077,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:27:11.076Z,6
285,1579814891062,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:28:11.062Z,6
286,1579814951033,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:29:11.032Z,6
287,1579815011107,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:30:11.107Z,6
288,1579815071023,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:31:11.023Z,6
289,1579815131101,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:32:11.101Z,6
290,1579815191116,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:33:11.115Z,6
291,1579815251117,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:34:11.117Z,6
292,1579815311056,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:35:11.055Z,6
293,1579815371056,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:36:11.055Z,6
294,1579815431023,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:37:11.023Z,6
295,1579815491087,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:38:11.086Z,6
296,1579815551106,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:39:11.105Z,6
297,1579815611098,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:40:11.098Z,6
298,1579815671044,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:41:11.043Z,6
299,1579815731114,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:42:11.114Z,6
300,1579815791123,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:43:11.122Z,6
301,1579815851123,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:44:11.122Z,6
302,1579815911124,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:45:11.124Z,6
303,1579815971075,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:46:11.075Z,6
304,1579816031126,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:47:11.125Z,6
305,1579816091040,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:48:11.039Z,6
306,1579816151126,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:49:11.125Z,6
307,1579816211118,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:50:11.118Z,6
308,1579816271078,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:51:11.078Z,6
309,1579816331027,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:52:11.026Z,6
310,1579816391085,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:53:11.085Z,6
311,1579816451078,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:54:11.078Z,6
312,1579816511054,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:55:11.053Z,6
313,1579816571124,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:56:11.124Z,6
314,1579816631064,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:57:11.063Z,6
315,1579816691043,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:58:11.042Z,6
316,1579816751084,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T21:59:11.084Z,6
317,1579816811127,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:00:11.127Z,7
318,1579816871073,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:01:11.072Z,7
319,1579816931029,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:02:11.029Z,7
320,1579816991128,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:03:11.128Z,7
321,1579817051128,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:04:11.128Z,7
322,1579817111114,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:05:11.114Z,7
323,1579817171128,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:06:11.128Z,7
324,1579817231129,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:07:11.128Z,7
325,1579817291075,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:08:11.075Z,7
326,1579817351035,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:09:11.035Z,7
327,1579817411084,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:10:11.084Z,7
328,1579817471084,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:11:11.084Z,7
329,1579817531072,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:12:11.072Z,7
330,1579817591115,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:13:11.115Z,7
331,1579817651034,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:14:11.033Z,7
332,1579817711038,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:15:11.038Z,7
333,1579817771133,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:16:11.132Z,7
334,1579817831109,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:17:11.108Z,7
335,1579817891115,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:18:11.115Z,7
336,1579817951128,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:19:11.128Z,7
337,1579818011135,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-23T22:20:11.134Z,7
338,1579818071136,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,f0:b0:52:0a:08:38,Grandmarc Wireless,2020-01-23T22:21:11.135Z,7
363,1579819571094,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:23:3e:70,cavalier,2020-01-23T22:46:11.094Z,7
365,1579819691157,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:82:7b:50,cavalier,2020-01-23T22:48:11.157Z,7
366,1579819751146,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:49:11.145Z,7
367,1579819811062,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:50:11.062Z,7
368,1579819871158,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:51:11.157Z,7
369,1579819931095,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:52:11.095Z,7
370,1579819991158,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:53:11.157Z,7
371,1579820051136,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:54:11.135Z,7
372,1579820111160,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:55:11.160Z,7
373,1579820171125,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:56:11.125Z,7
374,1579820231162,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:57:11.161Z,7
375,1579820291157,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:58:11.157Z,7
376,1579820351103,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T22:59:11.102Z,7
377,1579820411151,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:00:11.151Z,8
378,1579820471164,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:01:11.164Z,8
379,1579820531164,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:02:11.164Z,8
380,1579820591151,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:03:11.151Z,8
381,1579820651165,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:04:11.164Z,8
382,1579820711106,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:05:11.105Z,8
383,1579820771165,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:06:11.164Z,8
384,1579820831164,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:07:11.164Z,8
385,1579820891117,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:08:11.117Z,8
386,1579820951114,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:09:11.114Z,8
387,1579821011097,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:10:11.096Z,8
388,1579821071167,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:11:11.167Z,8
389,1579821131102,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:12:11.101Z,8
390,1579821191167,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:13:11.167Z,8
391,1579821251114,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:14:11.114Z,8
392,1579821311109,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:15:11.108Z,8
393,1579821371131,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:16:11.131Z,8
394,1579821431127,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:17:11.127Z,8
395,1579821491172,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:18:11.171Z,8
396,1579821551172,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:19:11.171Z,8
397,1579821611174,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:20:11.174Z,8
